scenario,region,type,*,year,value
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2050,966.6093219071822
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2060,703.8862729227793
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2070,616.3131039240873
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2080,353.39355941469097
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2090,52.35393901257095
SSP2_BaU_NoCC,R5MAF,Emi_CO2_AFO,Mt CO2/yr,2100,-87.76698902648715
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2005,-877.9491306036743
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2010,-395.4615618113828
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2015,-401.42639942095616
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2020,857.9868069743495
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2025,-195.06799392864752
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2030,1144.9039174541404
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2040,323.67231562078075
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2050,-389.3505823555622
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2060,-613.162963012763
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2070,-799.6822494595365
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2080,-1079.9265520489462
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2090,-1439.3930448042888
SSP2_BaU_NoCC,R5LAM,Emi_CO2_AFO,Mt CO2/yr,2100,-1835.5909908330318
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2005,-621.7067431956866
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2010,374.9496456939804
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2015,189.31681709206669
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2020,138.83237458931512
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2025,-470.6907384731558
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2030,203.8937863686008
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2040,-362.65528074789324
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2050,-480.5232477868991
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2060,-458.1853015734314
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2070,-476.5465693866366
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2080,-400.9111829372059
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2090,-426.0613299331276
SSP2_BaU_NoCC,R10REST_ASIA,Emi_CO2_AFO,Mt CO2/yr,2100,-451.50186451421865
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2005,-77.56422920374762
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2010,77.29126292064146
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2015,49.12983697899992
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2020,-8.375425714055623
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2025,-49.60059364021489
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2030,23.273449932069397
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2040,-41.31074503264119
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2050,-44.06451506255697
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2060,-59.85699908606061
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2070,-64.90687143072003
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2080,-62.74322769973577
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2090,-32.51125169348798
SSP2_BaU_NoCC,R10REF_ECON,Emi_CO2_AFO,Mt CO2/yr,2100,-64.81897593568817
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2005,-92.69311630241762
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2010,-62.66980223435847
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2015,25.318637101601666
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2020,461.51358027320987
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2025,197.07609950679904
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2030,574.705360782521
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2040,85.3708366945342
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2050,-0.053389036508718846
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2060,-8.956892753819048
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2070,40.196110187581496
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2080,85.67289043698042
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2090,87.59101211504262
SSP2_BaU_NoCC,R10PAC_OECD,Emi_CO2_AFO,Mt CO2/yr,2100,12.325962428916583
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2005,-190.01077014243415
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2010,3.4697456279375842
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2015,-106.1860616091337
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2020,449.16230701820285
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2025,-164.7164678176884
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2030,349.42809651915195
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2040,-61.999415915435634
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2050,-38.877645669428574
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2060,-14.66953273370629
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2070,1.161337556824094
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2080,-47.23924390600871
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2090,-101.39692182753632
SSP2_BaU_NoCC,R10NORTH_AM,Emi_CO2_AFO,Mt CO2/yr,2100,-141.83293951150412
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2005,-18.669925183891305
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2010,-14.010909915923861
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2015,-17.912799993333273
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2020,-25.102965678783157
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2025,-19.645005766590195
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2030,-10.624771014751936
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2040,-16.62739204210094
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2050,-16.03698097951954
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2060,-15.097997325801519
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2070,-16.185747262460936
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2080,-19.15858862264131
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2090,-20.008595318201223
SSP2_BaU_NoCC,R10MIDDLE_EAST,Emi_CO2_AFO,Mt CO2/yr,2100,-16.839200215143386
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2005,-877.9491306036743
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2010,-395.4615618113828
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2015,-401.42639942095616
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2020,857.9868069743495
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2025,-195.06799392864752
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2030,1144.9039174541404
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2040,323.67231562078075
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2050,-389.3505823555622
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2060,-613.162963012763
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2070,-799.6822494595365
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2080,-1079.9265520489462
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2090,-1439.3930448042888
SSP2_BaU_NoCC,R10LATIN_AM,Emi_CO2_AFO,Mt CO2/yr,2100,-1835.5909908330318
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2005,-71.37709455991906
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2010,20.872800769454372
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2015,40.98924229135454
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2020,68.68190170293852
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2025,74.43122570121022
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2030,141.18548381339502
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2040,38.18288607274475
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2050,-0.8777480395759767
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2060,-1.9028639528087083
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2070,-15.856007121838047
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2080,-24.509910837439566
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2090,-32.58131562969495
SSP2_BaU_NoCC,R10INDIA+,Emi_CO2_AFO,Mt CO2/yr,2100,-35.005402485936315
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2005,-343.61876612437896
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2010,-200.52265979949294
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2015,-161.91270080101572
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2020,277.5855893969387
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2025,-410.8141653055466
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2030,276.0356801932683
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2040,-352.1803715548913
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2050,-361.80533314628934
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2060,-358.4196079097659
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2070,-377.6282259789966
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2080,-372.71686480128835
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2090,-371.90168241638906
SSP2_BaU_NoCC,R10EUROPE,Emi_CO2_AFO,Mt CO2/yr,2100,-367.1811409645313
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2005,-443.77701784695057
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2010,238.19363333497017
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2015,-156.40089610388122
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2020,274.6712155146031
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2025,-461.34096283280206
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2030,504.59412648064756
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2040,-520.9864229562432
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2050,-641.1446024210545
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2060,-693.3593154421354
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2070,-760.8009953240146
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2080,-784.643400497657
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2090,-306.2602945010128
SSP2_BaU_NoCC,R10CHINA+,Emi_CO2_AFO,Mt CO2/yr,2100,270.70923926994135
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2005,-411.1018142644707
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2010,193.53568482504005
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2015,168.41068324822714
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2020,713.9258201861164
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2025,927.4435784229702
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2030,2281.3836399239135
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2040,1985.4657838919668
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2050,982.6463028867017
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2060,718.9842702485807
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2070,632.4988511865481
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2080,372.55214803733236
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2090,72.36253433077218
SSP2_BaU_NoCC,R10AFRICA,Emi_CO2_AFO,Mt CO2/yr,2100,-70.92778881134376
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2005,-3148.468607427571
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2010,235.6478394108667
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2015,-370.6736412160699
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2020,3208.8812042628347
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2025,-572.9250241336663
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2030,5488.778770452958
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2040,1076.9321940308205
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2050,-990.0877416106928
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2060,-1504.6272035417112
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2070,-1837.750367033249
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2080,-2333.6239328766105
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2090,-2570.1608896779226
SSP2_BaU_NoCC,World,Emi_CO2_AFO,Mt CO2/yr,2100,-2700.6631015725397
