region,year,crop,value
IND,2005,CL,140342.23744651343
IND,2005,CROP_FLW,25197.270089372
IND,2005,PAS,9780.251338318658
IND,2005,SL,2656.348849558148
IND,2005,OL,24009.95532360695
IND,2005,PRMFRS,12826.591524065703
IND,2005,SECFRS,14038.786996594117
IND,2005,MNGFRS,21439.121287857433
IND,2005,UMNFRS,5426.257232802385
IND,2005,NRMFRS,26865.378520659808
IND,2005,AGOFRS,68341.25670026339
IND,2005,PRMGL,92655.90942470256
IND,2005,SECGL,8996.197499118594
IND,2005,MNGPAS,5756.793387386373
IND,2005,RAN,4023.4579509322803
IND,2005,PDRIR,12148.224026838972
IND,2005,WHTIR,13752.551377115657
IND,2005,GROIR,2712.600230787508
IND,2005,OSDIR,7502.552720186076
IND,2005,C_BIR,2975.720407768616
IND,2005,OTH_AIR,5194.376694117527
IND,2005,PDRRF,14725.020537373997
IND,2005,WHTRF,3032.979015965013
IND,2005,GRORF,25124.083789495722
IND,2005,OSDRF,25449.22618694211
IND,2005,C_BRF,422.23252492651466
IND,2005,OTH_ARF,27302.6699349956
IND,2005,CLDEGS,62431.66400347017
IND,2010,FRS,26547.208207607135
IND,2010,GL,102300.32179431512
IND,2010,CL,138499.54638622043
IND,2010,CROP_FLW,26711.39931438754
IND,2010,PAS,9778.768206317376
IND,2010,SL,2656.3495085062277
IND,2010,OL,24009.955767995383
IND,2010,PRMFRS,12610.993943121783
IND,2010,SECFRS,13936.21426448536
IND,2010,MNGFRS,21124.840651333463
IND,2010,UMNFRS,5422.367556273661
IND,2010,NRMFRS,26547.21082029162
IND,2010,AGOFRS,66916.66413373973
IND,2010,PRMGL,89754.8079066817
IND,2010,SECGL,12545.513887633242
IND,2010,MNGPAS,5755.347610894687
IND,2010,RAN,4023.4205954227127
IND,2010,PDRIR,11836.470909869699
IND,2010,WHTIR,13744.695562386501
IND,2010,GROIR,2258.6330680284855
IND,2010,OSDIR,7447.933022350777
IND,2010,C_BIR,2974.9666920691625
IND,2010,OTH_AIR,9479.757103675875
IND,2010,PDRRF,12792.21423730064
IND,2010,WHTRF,3137.27352241553
IND,2010,GRORF,23229.311311503923
IND,2010,OSDRF,23684.969082171738
IND,2010,C_BRF,628.6068286000278
IND,2010,OTH_ARF,27284.723676471844
IND,2010,CLDEGS,61723.21273620355
IND,2010,NRFABD,333.86482166444875
IND,2010,NRGABD,3998.7493339680955
IND,2010,DEF,652.0325220326346
IND,2010,DEG,3350.53808926364
IND,2010,NRFABDCUM,333.8632325100433
IND,2010,NRGABDCUM,3998.75323028627
IND,2015,FRS,26291.902365545546
IND,2015,GL,106048.04348897949
IND,2015,CL,138823.57500533052
IND,2015,CROP_FLW,25638.550163343658
IND,2015,PAS,9691.521472000344
IND,2015,OL,24009.956333864153
IND,2015,PRMFRS,12461.756580207257
IND,2015,SECFRS,13830.145785338284
IND,2015,MNGFRS,20918.598883411592
IND,2015,UMNFRS,5373.303482133944
IND,2015,NRMFRS,26291.90207363376
IND,2015,AGOFRS,66443.93831471098
IND,2015,PRMGL,88100.59857104153
IND,2015,SECGL,17947.444917937806
IND,2015,MNGPAS,5707.806154433464
IND,2015,RAN,3983.7153175668705
IND,2015,PDRIR,11815.762142823034
IND,2015,WHTIR,13711.274730336747
IND,2015,GROIR,2075.2488852656893
IND,2015,OSDIR,7444.031691017104
IND,2015,C_BIR,2966.5144515496713
IND,2015,OTH_AIR,10487.06746237676
IND,2015,PDRRF,12847.22953254965
IND,2015,WHTRF,4567.345919947404
IND,2015,GRORF,20205.623512323662
IND,2015,OSDRF,24152.10457725502
IND,2015,C_BRF,1294.8478694818382
IND,2015,OTH_ARF,27256.521697479584
IND,2015,CLDEGS,60765.70139384486
IND,2015,NRFABD,660.00009175528
IND,2015,NRGABD,5724.03771843402
IND,2015,DEF,915.3062257286588
IND,2015,DEG,1976.317396931766
IND,2015,NRFABDCUM,955.1910718785215
IND,2015,NRGABDCUM,9281.691675577295
IND,2020,FRS,25250.01013540528
IND,2020,GL,100292.2781765825
IND,2020,CL,141613.23020547692
IND,2020,CROP_FLW,25527.714973578702
IND,2020,PAS,10324.498269828744
IND,2020,SL,3485.8618915673583
IND,2020,OL,24009.95542251526
IND,2020,PRMFRS,12221.891623296928
IND,2020,SECFRS,13028.11851210835
IND,2020,MNGFRS,19887.748888426515
IND,2020,UMNFRS,5362.261246978764
IND,2020,NRMFRS,25250.01181100999
IND,2020,AGOFRS,66443.93831471098
IND,2020,PRMGL,87007.5548972108
IND,2020,SECGL,13284.723279371678
IND,2020,MNGPAS,6341.121316890038
IND,2020,RAN,3983.3769529387214
IND,2020,PDRIR,11788.639908613653
IND,2020,WHTIR,13675.396939366585
IND,2020,GROIR,2066.7675566149132
IND,2020,OSDIR,7438.845179341178
IND,2020,C_BIR,2956.7068380983874
IND,2020,OTH_AIR,11248.77192960629
IND,2020,PDRRF,14025.023779656945
IND,2020,WHTRF,4717.600914366235
IND,2020,GRORF,20148.067065591345
IND,2020,OSDRF,24897.825604208178
IND,2020,C_BRF,1424.3287817813632
IND,2020,OTH_ARF,27225.26142377097
IND,2020,CLDEGS,61556.91814855062
IND,2020,NRFABD,37.59675279707725
IND,2020,NRGABD,16.20625772046175
IND,2020,DEF,1079.4873073326469
IND,2020,DEG,5771.971527408641
IND,2020,NRFABDCUM,431.80292014153395
IND,2020,NRGABDCUM,5458.174380766933
IND,2025,FRS,23899.652008675672
IND,2025,GL,98293.86535481195
IND,2025,CL,147332.35085543196
IND,2025,CROP_FLW,25207.799293571974
IND,2025,PAS,11759.925854071298
IND,2025,OL,24009.955351963552
IND,2025,PRMFRS,11673.179477708125
IND,2025,SECFRS,12226.47253096754
IND,2025,MNGFRS,18698.520985518615
IND,2025,UMNFRS,5201.131023157045
IND,2025,NRMFRS,23899.65289603667
IND,2025,AGOFRS,66443.93831471098
IND,2025,PRMGL,84261.99784445061
IND,2025,SECGL,14031.867510361433
IND,2025,MNGPAS,7778.235719348929
IND,2025,RAN,3981.690134722371
IND,2025,PDRIR,11741.32082956436
IND,2025,WHTIR,13569.629230814697
IND,2025,GROIR,2060.13994601692
IND,2025,OSDIR,7424.824173071319
IND,2025,C_BIR,2933.4222088120027
IND,2025,OTH_AIR,12928.734554006247
IND,2025,PDRRF,14968.506082590533
IND,2025,WHTRF,5915.816190915162
IND,2025,GRORF,21235.86712990258
IND,2025,OSDRF,25872.43771719328
IND,2025,C_BRF,1546.2798241025669
IND,2025,OTH_ARF,27135.373320804756
IND,2025,CLDEGS,62007.56050078291
IND,2025,NRFABD,264.04118904455436
IND,2025,NRGABD,1580.068035560726
IND,2025,DEF,1614.3984284131614
IND,2025,DEG,3578.481635179127
IND,2025,NRFABDCUM,519.7353052842116
IND,2025,NRGABDCUM,6406.986158923761
IND,2030,FRS,21943.303314391913
IND,2030,GL,91930.13433866794
IND,2030,CL,152478.2095927451
IND,2030,CROP_FLW,25026.04025189316
IND,2030,PAS,10604.016824229037
IND,2030,SL,4511.889747398849
IND,2030,OL,24009.95479706094
IND,2030,PRMFRS,11004.072120700996
IND,2030,SECFRS,10939.231193690914
IND,2030,MNGFRS,16901.93353441007
IND,2030,UMNFRS,5041.369779981829
IND,2030,NRMFRS,21943.303795486474
IND,2030,AGOFRS,66443.93831471098
IND,2030,PRMGL,80170.019335686
IND,2030,SECGL,11760.115002981955
IND,2030,MNGPAS,7114.108058850818
IND,2030,RAN,3489.9087653782126
IND,2030,PDRIR,11601.222999774913
IND,2030,WHTIR,13347.516898442978
IND,2030,GROIR,2007.0214973965562
IND,2030,OSDIR,7359.308280920196
IND,2030,C_BIR,2894.8613631409853
IND,2030,OTH_AIR,14485.404841036701
IND,2030,PDRRF,15848.63456698696
IND,2030,WHTRF,7535.039250631977
IND,2030,GRORF,22085.515966581002
IND,2030,OSDRF,26781.010778056363
IND,2030,C_BRF,1612.1103949835358
IND,2030,OTH_ARF,26920.566511494144
IND,2030,CLDEGS,62415.21141015431
IND,2030,NRFABD,60.10347991804573
IND,2030,NRGABD,267.53719538203063
IND,2030,DEF,2016.4516931072458
IND,2030,DEG,6631.270328150358
IND,2030,NRFABDCUM,290.57888784442946
IND,2030,NRGABDCUM,4934.959241961471
IND,2040,FRS,20825.722953349235
IND,2040,GL,87750.22951902494
IND,2040,CL,159648.43627910968
IND,2040,CROP_FLW,24542.723119349906
IND,2040,PAS,8011.166685929079
IND,2040,SL,5715.313802262626
IND,2040,OL,24009.95658963518
IND,2040,PRMFRS,10595.184780452653
IND,2040,SECFRS,10230.538172896584
IND,2040,MNGFRS,15955.368349930746
IND,2040,UMNFRS,4870.354603418483
IND,2040,NRMFRS,20825.72393653493
IND,2040,AGOFRS,66443.93831471098
IND,2040,PRMGL,75780.21942181679
IND,2040,SECGL,11970.010097208167
IND,2040,MNGPAS,5613.498287878438
IND,2040,RAN,2397.6683980506364
IND,2040,PDRIR,11444.869452347688
IND,2040,WHTIR,13097.905729365184
IND,2040,GROIR,1973.7061687282326
IND,2040,OSDIR,7301.349447817524
IND,2040,C_BIR,2851.1698566315426
IND,2040,OTH_AIR,16834.847569933598
IND,2040,PDRRF,17342.64024264605
IND,2040,WHTRF,10070.450946522778
IND,2040,GRORF,22369.42685258988
IND,2040,OSDRF,28101.440419129103
IND,2040,C_BRF,1624.4465914029304
IND,2040,OTH_ARF,26636.186309783196
IND,2040,CLDEGS,62880.63422645327
IND,2040,NRFABD,277.5528720345639
IND,2040,NRGABD,1336.0879140153609
IND,2040,DEF,1395.1322498915376
IND,2040,DEG,5515.991933863105
IND,2040,NRFABDCUM,338.9951125440616
IND,2040,NRGABDCUM,5301.074416478424
IND,2050,FRS,19911.38657533703
IND,2050,GL,84234.89904081699
IND,2050,CL,161137.05811624302
IND,2050,CROP_FLW,23980.379604111113
IND,2050,PAS,10172.071859222842
IND,2050,SL,7057.797856670951
IND,2050,OL,24009.95622427914
IND,2050,PRMFRS,10312.689881874123
IND,2050,SECFRS,9598.696693462905
IND,2050,MNGFRS,15159.471492150778
IND,2050,UMNFRS,4751.915083186256
IND,2050,NRMFRS,19911.384546344347
IND,2050,AGOFRS,66441.877361851
IND,2050,PRMGL,73766.93645203415
IND,2050,SECGL,10467.96258878279
IND,2050,MNGPAS,7776.850597491594
IND,2050,RAN,2395.221261731235
IND,2050,PDRIR,11311.513982692268
IND,2050,WHTIR,12870.095005121664
IND,2050,GROIR,1918.7007424046503
IND,2050,OSDIR,7248.151542168161
IND,2050,C_BIR,2807.2159224295888
IND,2050,OTH_AIR,17624.63982226024
IND,2050,PDRRF,17904.67133992115
IND,2050,WHTRF,11169.567306156043
IND,2050,GRORF,22015.723569230628
IND,2050,OSDRF,28423.333643054873
IND,2050,C_BRF,1443.421968017896
IND,2050,OTH_ARF,26400.021865216873
IND,2050,CLDEGS,62894.27184096398
IND,2050,NRFABD,24.60913099025628
IND,2050,NRGABD,152.44827191688464
IND,2050,DEF,938.9475379951475
IND,2050,DEG,3667.7806159043166
IND,2050,NRFABDCUM,231.9693278660687
IND,2050,NRGABDCUM,4363.134142962685
IND,2060,FRS,19092.950005632956
IND,2060,GL,81819.30730986285
IND,2060,CL,161510.34455977025
IND,2060,CROP_FLW,23305.00810503993
IND,2060,PAS,12225.58281812425
IND,2060,SL,8540.3985816173
IND,2060,OL,24009.95750762572
IND,2060,PRMFRS,9940.62310242447
IND,2060,SECFRS,9152.326903208483
IND,2060,MNGFRS,14455.822885357915
IND,2060,UMNFRS,4637.127120275042
IND,2060,NRMFRS,19092.950158355772
IND,2060,AGOFRS,66434.71603304523
IND,2060,PRMGL,72062.00127109508
IND,2060,SECGL,9757.306038767696
IND,2060,MNGPAS,9833.313592639768
IND,2060,RAN,2392.2692254844965
IND,2060,PDRIR,11151.789065260444
IND,2060,WHTIR,12604.587851940933
IND,2060,GROIR,1843.5655774562977
IND,2060,OSDIR,7181.829282411489
IND,2060,C_BIR,2752.5500750276906
IND,2060,OTH_AIR,17933.73316826735
IND,2060,PDRRF,18107.306137145242
IND,2060,WHTRF,12030.637279015298
IND,2060,GRORF,21222.15467409749
IND,2060,OSDRF,29239.013719171493
IND,2060,C_BRF,1303.8460737516805
IND,2060,OTH_ARF,26139.32839276217
IND,2060,CLDEGS,62678.86839585562
IND,2060,NRFABD,15.6576786845981
IND,2060,NRGABD,250.8529009746836
IND,2060,DEF,834.0940956658636
IND,2060,DEG,2666.445106659814
IND,2060,NRFABDCUM,186.7224778628105
IND,2060,NRGABDCUM,4067.7297437289694
IND,2070,FRS,18468.771213801578
IND,2070,GL,80838.73221177123
IND,2070,CL,161081.0922549917
IND,2070,CROP_FLW,22893.78008665415
IND,2070,PAS,13269.240655149577
IND,2070,SL,9941.976326337055
IND,2070,OL,24009.95661120438
IND,2070,PRMFRS,9575.382225617317
IND,2070,SECFRS,8893.388988184266
IND,2070,MNGFRS,13928.652954045385
IND,2070,UMNFRS,4540.118259756202
IND,2070,NRMFRS,18468.77139568808
IND,2070,AGOFRS,66166.3272430811
IND,2070,PRMGL,70507.57401587965
IND,2070,SECGL,10331.158195891692
IND,2070,MNGPAS,10878.704618524042
IND,2070,RAN,2390.536036625541
IND,2070,PDRIR,10749.438433752037
IND,2070,WHTIR,12353.517842133168
IND,2070,GROIR,1794.5762823632872
IND,2070,OSDIR,7120.122731062378
IND,2070,C_BIR,2699.5140353063885
IND,2070,OTH_AIR,17534.1518055031
IND,2070,PDRRF,17234.727405935177
IND,2070,WHTRF,12111.921941727147
IND,2070,GRORF,20637.231456545953
IND,2070,OSDRF,32061.475648353924
IND,2070,C_BRF,1123.3933741202075
IND,2070,OTH_ARF,25661.013145305686
IND,2070,CLDEGS,62119.63541307697
IND,2070,NRFABD,64.61998792648733
IND,2070,NRGABD,854.560501953545
IND,2070,DEF,688.7985978713557
IND,2070,DEG,1835.1360676224986
IND,2070,NRFABDCUM,206.48092292890954
IND,2070,NRGABDCUM,4471.666086944199
IND,2080,FRS,18120.308887551168
IND,2080,GL,80509.5146059888
IND,2080,CL,160028.33136023374
IND,2080,CROP_FLW,22562.795119858038
IND,2080,PAS,13795.622375975932
IND,2080,SL,11477.020457317083
IND,2080,OL,24009.956274542063
IND,2080,PRMFRS,9281.40614606103
IND,2080,SECFRS,8838.902741490136
IND,2080,MNGFRS,13647.523706590346
IND,2080,UMNFRS,4472.785180960816
IND,2080,NRMFRS,18120.30886676528
IND,2080,AGOFRS,65755.68365133743
IND,2080,PRMGL,69361.48370150081
IND,2080,SECGL,11148.030904488105
IND,2080,MNGPAS,11413.71722207071
IND,2080,RAN,2381.9051539052116
IND,2080,PDRIR,10352.51522723317
IND,2080,WHTIR,12081.1739133572
IND,2080,GROIR,1726.0294344154397
IND,2080,OSDIR,7046.040464557145
IND,2080,C_BIR,2640.1944384426815
IND,2080,OTH_AIR,16905.54498971862
IND,2080,PDRRF,16423.57300699883
IND,2080,WHTRF,11343.350935271399
IND,2080,GRORF,20046.84321361936
IND,2080,OSDRF,35230.11165680687
IND,2080,C_BRF,1030.0983912046695
IND,2080,OTH_ARF,25202.852619100064
IND,2080,CLDEGS,61415.90950358492
IND,2080,NRFABD,105.3869145784579
IND,2080,NRGABD,1079.648844567309
IND,2080,DEF,453.8492616147683
IND,2080,DEG,1408.8663138496543
IND,2080,NRFABDCUM,243.56387767878212
IND,2080,NRGABDCUM,5178.293310773089
IND,2090,FRS,17979.28619325691
IND,2090,GL,80361.03799226455
IND,2090,CL,158261.4249032895
IND,2090,CROP_FLW,22579.341469553616
IND,2090,PAS,14201.124272625884
IND,2090,SL,13111.37856574521
IND,2090,OL,24009.955601837366
IND,2090,PRMFRS,9107.327120124619
IND,2090,SECFRS,8871.959073132295
IND,2090,MNGFRS,13536.828568335157
IND,2090,UMNFRS,4442.457624921757
IND,2090,NRMFRS,17979.286011031203
IND,2090,AGOFRS,65237.47914068292
IND,2090,PRMGL,68787.77438683392
IND,2090,SECGL,11573.263605430595
IND,2090,MNGPAS,11824.760343877659
IND,2090,RAN,2376.3639287482265
IND,2090,PDRIR,10055.80358468882
IND,2090,WHTIR,11850.880932567
IND,2090,GROIR,1695.4180271385676
IND,2090,OSDIR,6984.996939156435
IND,2090,C_BIR,2595.4178238937375
IND,2090,OTH_AIR,16265.89529217415
IND,2090,PDRRF,15954.33314618025
IND,2090,WHTRF,10810.781882509113
IND,2090,GRORF,19908.093598592415
IND,2090,OSDRF,36743.46516388358
IND,2090,C_BRF,947.9785090200636
IND,2090,OTH_ARF,24448.361748228876
IND,2090,CLDEGS,60679.77007708659
IND,2090,NRFABD,80.67574898658424
IND,2090,NRGABD,609.6623911659163
IND,2090,DEF,221.69862550653863
IND,2090,DEG,758.1363202913641
IND,2090,NRFABDCUM,275.45723846394435
IND,2090,NRGABDCUM,5508.018563728865
IND,2100,FRS,18012.99130597997
IND,2100,GL,80842.89748780368
IND,2100,CL,155606.56495121875
IND,2100,CROP_FLW,22556.66015623395
IND,2100,PAS,14547.681029343863
IND,2100,SL,14926.797785645185
IND,2100,OL,24009.95659414962
IND,2100,PRMFRS,8981.434789813915
IND,2100,SECFRS,9031.556516166054
IND,2100,MNGFRS,13584.766598772403
IND,2100,UMNFRS,4428.224707207565
IND,2100,NRMFRS,18012.991517278497
IND,2100,AGOFRS,64509.029157446595
IND,2100,PRMGL,68348.22134365414
IND,2100,SECGL,12494.676144149505
IND,2100,MNGPAS,12179.860717235293
IND,2100,RAN,2367.8203121085953
IND,2100,PDRIR,9887.222269476943
IND,2100,WHTIR,11602.687064745825
IND,2100,GROIR,1667.4708493843527
IND,2100,OSDIR,6923.514247562669
IND,2100,C_BIR,2557.6394013162258
IND,2100,OTH_AIR,15011.800617529963
IND,2100,PDRRF,16094.902436993078
IND,2100,WHTRF,10492.467260550644
IND,2100,GRORF,20399.195331485887
IND,2100,OSDRF,37145.11119250434
IND,2100,C_BRF,938.7415122656581
IND,2100,OTH_ARF,22885.81376414543
IND,2100,CLDEGS,59409.66080558278
IND,2100,NRFABD,188.4070917042027
IND,2100,NRGABD,1118.7011220733907
IND,2100,DEF,154.70176768261666
IND,2100,DEG,636.8390553089564
IND,2100,NRFABDCUM,342.35704101357294
IND,2100,NRGABDCUM,6267.994066688179
JPN,2005,FRS,26951.51680568617
JPN,2005,GL,7235.86315045729
JPN,2005,CL,3985.140896103734
JPN,2005,PAS,359.86055528343616
JPN,2005,SL,2422.799789580993
JPN,2005,OL,27724.05672024602
JPN,2005,PRMFRS,4029.722525738688
JPN,2005,SECFRS,22921.794279947488
JPN,2005,MNGFRS,22088.11868086292
JPN,2005,UMNFRS,4863.39812482325
JPN,2005,NRMFRS,26951.51680568617
JPN,2005,AGOFRS,2257.085798774218
JPN,2005,PRMGL,6802.5713622148305
JPN,2005,SECGL,433.29178824246264
JPN,2005,MNGPAS,280.60455960622915
JPN,2005,RAN,79.25599567720695
JPN,2005,PDRIR,1811.0117016899094
JPN,2005,WHTIR,87.12938750162255
JPN,2005,GROIR,81.15444928655904
JPN,2005,C_BIR,52.86829993855384
JPN,2005,OTH_AIR,224.51676023735044
JPN,2005,PDRRF,126.528046067688
JPN,2005,WHTRF,210.83351797929498
JPN,2005,GRORF,276.83507224887734
JPN,2005,OSDRF,200.641443939208
JPN,2005,C_BRF,71.06193896873184
JPN,2005,OTH_ARF,842.5602782459383
JPN,2005,CLDEGS,540.3078153364269
JPN,2010,FRS,27016.785809266126
JPN,2010,GL,7254.687719441319
JPN,2010,CL,3901.0449472057135
JPN,2010,PAS,359.8618689115221
JPN,2010,SL,2422.798763352482
JPN,2010,OL,27724.058809180493
JPN,2010,PRMFRS,4029.722414142588
JPN,2010,SECFRS,22987.063395123532
JPN,2010,MNGFRS,22153.38749642316
JPN,2010,UMNFRS,4863.398312842961
JPN,2010,NRMFRS,27016.786361844886
JPN,2010,AGOFRS,2231.6498584125197
JPN,2010,PRMGL,6802.5708293723665
JPN,2010,SECGL,452.11689006895574
JPN,2010,MNGPAS,280.6117931876681
JPN,2010,RAN,79.2500757238541
JPN,2010,PDRIR,1783.8967105277484
JPN,2010,WHTIR,83.01369105143246
JPN,2010,GROIR,81.15483106781718
JPN,2010,C_BIR,52.785172032499595
JPN,2010,OTH_AIR,224.31850207768528
JPN,2010,PDRRF,115.0235547420372
JPN,2010,WHTRF,210.83422693753292
JPN,2010,GRORF,280.3066285242128
JPN,2010,OSDRF,208.30678401595364
JPN,2010,C_BRF,69.07080486102332
JPN,2010,OTH_ARF,792.3340638100341
JPN,2010,CLDEGS,532.380299177623
JPN,2010,NRFABD,76.408867614303
JPN,2010,NRGABD,18.82820401509628
JPN,2010,DEF,11.139311455584608
JPN,2010,DEG,0.0034746269277645013
JPN,2010,NRFABDCUM,76.41015242224859
JPN,2010,NRGABDCUM,18.827639973526978
JPN,2015,FRS,29228.705475236846
JPN,2015,GL,7557.939017554242
JPN,2015,CL,3818.6703585801633
JPN,2015,PAS,349.86461691785047
JPN,2015,OL,27724.05844906855
JPN,2015,PRMFRS,4029.7224095803153
JPN,2015,SECFRS,25198.983065656535
JPN,2015,MNGFRS,24365.30717693524
JPN,2015,UMNFRS,4863.39829830162
JPN,2015,NRMFRS,29228.705714746568
JPN,2015,AGOFRS,2195.2360153840477
JPN,2015,PRMGL,6802.5708293723665
JPN,2015,SECGL,755.3681881818776
JPN,2015,MNGPAS,279.02180974341695
JPN,2015,RAN,70.84280717443357
JPN,2015,PDRIR,1739.7587955207475
JPN,2015,WHTIR,83.01369105143246
JPN,2015,GROIR,81.15483106781718
JPN,2015,C_BIR,52.21476158847789
JPN,2015,OTH_AIR,224.31850207768528
JPN,2015,PDRRF,109.23285813736149
JPN,2015,WHTRF,221.69676253367297
JPN,2015,GRORF,283.2807220207321
JPN,2015,OSDRF,214.99178880166045
JPN,2015,C_BRF,65.32246001207162
JPN,2015,OTH_ARF,743.6852169157589
JPN,2015,CLDEGS,517.4880053186894
JPN,2015,NRFABD,2211.9199054804503
JPN,2015,NRGABD,303.2512981129216
JPN,2015,NRFABDCUM,2277.18866955068
JPN,2015,NRGABDCUM,322.07586709695016
JPN,2020,FRS,26775.86591770851
JPN,2020,GL,7245.414222206784
JPN,2020,CL,3778.776491237594
JPN,2020,PAS,377.5933639558616
JPN,2020,SL,2777.727285687595
JPN,2020,OL,27723.860636561305
JPN,2020,PRMFRS,4025.2919375959095
JPN,2020,SECFRS,22750.5739801126
JPN,2020,MNGFRS,21912.467766478498
JPN,2020,UMNFRS,4863.398151230004
JPN,2020,NRMFRS,26775.8656285744
JPN,2020,AGOFRS,2170.048409268764
JPN,2020,PRMGL,6798.154904654673
JPN,2020,SECGL,447.25931755211246
JPN,2020,MNGPAS,306.7505603603776
JPN,2020,RAN,70.84280359548355
JPN,2020,PDRIR,1739.7587955207475
JPN,2020,WHTIR,77.10546705381283
JPN,2020,GROIR,77.28933160129569
JPN,2020,C_BIR,54.228297724545094
JPN,2020,OTH_AIR,224.068077758407
JPN,2020,PDRRF,153.87828759081495
JPN,2020,WHTRF,213.7563072992326
JPN,2020,GRORF,266.7963770762078
JPN,2020,OSDRF,213.07805320292346
JPN,2020,C_BRF,65.32246001207162
JPN,2020,OTH_ARF,693.4950868734934
JPN,2020,CLDEGS,507.5509755017398
JPN,2020,NRFABD,13.425469088460787
JPN,2020,NRGABD,0.3741280866960628
JPN,2020,DEF,2466.265315750917
JPN,2020,DEG,312.8989234341532
JPN,2020,NRFABDCUM,172.5471300509596
JPN,2020,NRGABDCUM,25.545583823983385
JPN,2025,FRS,29354.830270497834
JPN,2025,GL,7593.862765914615
JPN,2025,CL,3617.373976015218
JPN,2025,PAS,389.3098694446212
JPN,2025,OL,27723.86103548537
JPN,2025,PRMFRS,4025.291963060265
JPN,2025,SECFRS,25329.538307437575
JPN,2025,MNGFRS,24491.43197242512
JPN,2025,UMNFRS,4863.398298072703
JPN,2025,NRMFRS,29354.830043601287
JPN,2025,AGOFRS,2104.966192904007
JPN,2025,PRMGL,6798.154904654673
JPN,2025,SECGL,795.7078612599446
JPN,2025,MNGPAS,318.46706536320363
JPN,2025,RAN,70.84280408141734
JPN,2025,PDRIR,1697.1437853531415
JPN,2025,WHTIR,73.03490688081064
JPN,2025,GROIR,73.69365866332001
JPN,2025,C_BIR,54.228297724545094
JPN,2025,OTH_AIR,221.3415484429772
JPN,2025,PDRRF,151.61828668627535
JPN,2025,WHTRF,204.23602234644227
JPN,2025,GRORF,248.16604312961474
JPN,2025,OSDRF,204.1027711406859
JPN,2025,C_BRF,65.10279349525321
JPN,2025,OTH_ARF,624.7058411175096
JPN,2025,CLDEGS,484.6146314291193
JPN,2025,NRFABD,2578.964125892773
JPN,2025,NRGABD,348.44854370783196
JPN,2025,DEG,6.403418198424366e-14
JPN,2025,NRFABDCUM,2405.548457072727
JPN,2025,NRGABDCUM,357.999615457325
JPN,2030,FRS,26724.95378460212
JPN,2030,GL,7246.63668951542
JPN,2030,CL,3429.0553782386064
JPN,2030,PAS,380.93349797140377
JPN,2030,SL,3174.1191280450844
JPN,2030,OL,27723.539438985026
JPN,2030,PRMFRS,4023.3591595152498
JPN,2030,SECFRS,22701.594625086862
JPN,2030,MNGFRS,21861.55551499201
JPN,2030,UMNFRS,4863.398269610102
JPN,2030,NRMFRS,26724.954079145267
JPN,2030,AGOFRS,2057.277346641039
JPN,2030,PRMGL,6792.870949667426
JPN,2030,SECGL,453.76573984799444
JPN,2030,MNGPAS,316.3629686661943
JPN,2030,RAN,64.57052930520943
JPN,2030,PDRIR,1648.6652306859344
JPN,2030,WHTIR,71.29710751757773
JPN,2030,GROIR,71.4351674276727
JPN,2030,C_BIR,54.16392481672629
JPN,2030,OTH_AIR,217.86364537724842
JPN,2030,PDRRF,143.35645932760448
JPN,2030,WHTRF,184.21881218869618
JPN,2030,GRORF,228.85583620479358
JPN,2030,OSDRF,192.2783575484245
JPN,2030,C_BRF,63.752492288826396
JPN,2030,OTH_ARF,553.168496279918
JPN,2030,CLDEGS,460.94475372465695
JPN,2030,NRFABD,82.96628806037184
JPN,2030,NRGABD,1.3174092377570328
JPN,2030,DEF,2712.8424794129487
JPN,2030,DEG,348.54392167351796
JPN,2030,NRFABDCUM,380.90254002164465
JPN,2030,NRGABDCUM,44.39013545438497
JPN,2040,FRS,26722.083278610316
JPN,2040,GL,7261.09821203585
JPN,2040,CL,3052.1149740296246
JPN,2040,PAS,312.42664305190993
JPN,2040,SL,3608.284465138171
JPN,2040,OL,27723.23034449179
JPN,2040,PRMFRS,4023.3593271813543
JPN,2040,SECFRS,22698.723951428954
JPN,2040,MNGFRS,21858.6851821474
JPN,2040,UMNFRS,4863.398096462911
JPN,2040,NRMFRS,26722.08215580291
JPN,2040,AGOFRS,1908.5583059246696
JPN,2040,PRMGL,6790.795538770475
JPN,2040,SECGL,470.302673265375
JPN,2040,MNGPAS,281.0186507637927
JPN,2040,RAN,31.407992288117075
JPN,2040,PDRIR,1571.152143847796
JPN,2040,WHTIR,52.811599108463
JPN,2040,GROIR,62.38765276723452
JPN,2040,C_BIR,53.6851867419279
JPN,2040,OTH_AIR,206.3644545212908
JPN,2040,PDRRF,88.5071747032455
JPN,2040,WHTRF,151.82087165271662
JPN,2040,GRORF,201.37914115152142
JPN,2040,OSDRF,170.23496638309584
JPN,2040,C_BRF,56.308503108366715
JPN,2040,OTH_ARF,437.46301058272786
JPN,2040,CLDEGS,433.0658913262788
JPN,2040,NRFABD,112.33029115083153
JPN,2040,NRGABD,24.95099951248167
JPN,2040,DEF,115.20191995004387
JPN,2040,DEG,10.490082659174474
JPN,2040,NRFABDCUM,454.03421302716055
JPN,2040,NRGABDCUM,60.254684613382175
JPN,2050,FRS,26501.38635766102
JPN,2050,GL,7260.961041733377
JPN,2050,CL,2928.10754582973
JPN,2050,PAS,185.52793553890234
JPN,2050,SL,4080.3526483895275
